DATE,BAMLH0A3HYC,BAMLC0A4CBBB,BAMLH0A1HYBB,BAMLC0A3CA,BAMLH0A2HYB,BAMLC0A2CAA,BAMLC0A1CAAA
2019-06-06,9.84,1.71,2.76,1.04,4.87,0.75,0.73
2019-06-07,9.79,1.71,2.70,1.04,4.82,0.75,0.72
2019-06-10,9.59,1.68,2.60,1.03,4.65,0.74,0.71
2019-06-11,9.59,1.68,2.55,1.03,4.63,0.75,0.71
2019-06-12,9.56,1.68,2.57,1.03,4.69,0.74,0.70
2019-06-13,9.60,1.68,2.58,1.03,4.72,0.74,0.70
2019-06-14,9.54,1.68,2.56,1.02,4.73,0.74,0.70
2019-06-17,9.52,1.68,2.56,1.02,4.73,0.73,0.69
2019-06-18,9.41,1.66,2.49,1.01,4.63,0.72,0.68
2019-06-19,9.45,1.66,2.51,1.00,4.65,0.72,0.68
2019-06-20,9.39,1.63,2.39,0.99,4.49,0.70,0.66
2019-06-21,9.34,1.60,2.30,0.96,4.42,0.69,0.63
2019-06-24,9.43,1.58,2.33,0.95,4.47,0.68,0.63
2019-06-25,9.54,1.59,2.41,0.95,4.56,0.68,0.68
2019-06-26,9.55,1.58,2.39,0.94,4.51,0.67,0.64
2019-06-27,9.50,1.57,2.42,0.94,4.57,0.67,0.63
2019-06-28,9.50,1.56,2.39,0.93,4.55,0.67,0.62
2019-06-30,9.97,1.57,2.43,0.94,4.34,0.67,0.62
2019-07-01,9.89,1.55,2.35,0.92,4.25,0.66,0.61
2019-07-02,10.00,1.55,2.40,0.92,4.28,0.65,0.61
2019-07-03,9.98,1.54,2.39,0.92,4.27,0.65,0.61
2019-07-04,9.98,1.54,2.39,0.92,4.27,0.65,0.61
2019-07-05,9.89,1.53,2.35,0.91,4.23,0.65,0.61
2019-07-08,9.96,1.53,2.36,0.91,4.25,0.65,0.61
2019-07-09,10.00,1.54,2.38,0.92,4.29,0.66,0.63
2019-07-10,9.98,1.54,2.37,0.91,4.25,0.65,0.62
2019-07-11,10.00,1.52,2.35,0.91,4.25,0.64,0.62
2019-07-12,10.02,1.52,2.37,0.91,4.27,0.64,0.61
2019-07-15,10.00,1.52,2.37,0.91,4.24,0.64,0.61
2019-07-16,9.93,1.51,2.34,0.90,4.18,0.63,0.61
2019-07-17,10.03,1.52,2.38,0.91,4.24,0.63,0.61
2019-07-18,10.16,1.53,2.45,0.91,4.36,0.63,0.61
2019-07-19,10.11,1.52,2.41,0.90,4.34,0.63,0.60
2019-07-22,10.10,1.51,2.41,0.90,4.31,0.63,0.61
2019-07-23,10.03,1.50,2.35,0.89,4.24,0.62,0.59
2019-07-24,10.05,1.49,2.33,0.89,4.22,0.62,0.59
2019-07-25,10.00,1.48,2.29,0.88,4.17,0.61,0.59
2019-07-26,9.96,1.46,2.26,0.87,4.11,0.60,0.58
2019-07-29,10.01,1.46,2.29,0.86,4.16,0.60,0.58
2019-07-30,10.10,1.47,2.32,0.87,4.19,0.60,0.58
2019-07-31,9.69,1.47,2.34,0.87,4.23,0.60,0.59
2019-08-01,9.92,1.51,2.48,0.90,4.42,0.62,0.61
2019-08-02,10.06,1.53,2.54,0.92,4.54,0.64,0.64
2019-08-05,10.47,1.58,2.83,0.95,4.92,0.66,0.69
2019-08-06,10.43,1.60,2.77,0.96,4.84,0.68,0.71
2019-08-07,10.65,1.62,2.78,0.98,4.93,0.68,0.72
2019-08-08,10.44,1.61,2.59,0.97,4.70,0.68,0.69
2019-08-09,10.52,1.61,2.57,0.97,4.70,0.68,0.69
2019-08-12,10.76,1.63,2.63,0.98,4.80,0.69,0.70
2019-08-13,10.59,1.62,2.49,0.98,4.63,0.68,0.69
2019-08-14,10.96,1.65,2.70,1.00,4.88,0.70,0.70
2019-08-15,10.99,1.67,2.72,1.01,4.94,0.71,0.70
2019-08-16,10.94,1.67,2.67,1.00,4.88,0.71,0.69
2019-08-19,10.76,1.65,2.59,0.99,4.74,0.70,0.68
2019-08-20,10.75,1.65,2.60,0.98,4.73,0.69,0.67
2019-08-21,10.61,1.63,2.47,0.97,4.56,0.68,0.66
2019-08-22,10.59,1.61,2.41,0.96,4.51,0.67,0.65
2019-08-23,10.68,1.61,2.47,0.96,4.63,0.67,0.65
2019-08-26,10.68,1.61,2.45,0.96,4.60,0.67,0.65
2019-08-27,10.69,1.62,2.44,0.96,4.54,0.67,0.65
2019-08-28,10.71,1.62,2.40,0.96,4.51,0.67,0.66
2019-08-29,10.57,1.62,2.34,0.96,4.41,0.67,0.66
2019-08-30,10.61,1.61,2.35,0.96,4.41,0.67,0.65
2019-08-31,10.58,1.62,2.39,0.97,4.50,0.66,0.66
2019-09-02,10.59,1.62,2.39,0.96,4.50,0.66,0.66
2019-09-03,10.77,1.63,2.46,0.97,4.62,0.66,0.67
2019-09-04,10.73,1.63,2.47,0.98,4.61,0.66,0.67
2019-09-05,10.61,1.61,2.32,0.97,4.43,0.66,0.67
2019-09-06,10.52,1.61,2.31,0.97,4.41,0.66,0.67
2019-09-09,10.46,1.60,2.25,0.96,4.35,0.65,0.67
2019-09-10,10.31,1.60,2.19,0.96,4.25,0.66,0.68
2019-09-11,10.19,1.59,2.24,0.96,4.25,0.65,0.67
2019-09-12,10.09,1.56,2.17,0.95,4.18,0.64,0.66
2019-09-13,10.02,1.54,2.19,0.94,4.11,0.64,0.66
2019-09-16,9.88,1.54,2.20,0.94,4.08,0.63,0.66
2019-09-17,9.93,1.54,2.20,0.94,4.08,0.62,0.66
2019-09-18,10.00,1.54,2.20,0.93,4.10,0.62,0.65
2019-09-19,10.02,1.53,2.17,0.92,4.03,0.61,0.64
2019-09-20,10.05,1.52,2.19,0.92,4.09,0.60,0.63
2019-09-23,10.09,1.52,2.22,0.92,4.11,0.61,0.64
2019-09-24,10.13,1.54,2.27,0.93,4.19,0.61,0.64
2019-09-25,10.12,1.54,2.27,0.93,4.23,0.61,0.65
2019-09-26,10.17,1.54,2.29,0.93,4.27,0.62,0.64
2019-09-27,10.25,1.55,2.33,0.94,4.32,0.62,0.64
2019-09-30,10.59,1.56,2.32,0.94,4.15,0.62,0.65
2019-10-01,10.65,1.56,2.37,0.94,4.21,0.62,0.65
2019-10-02,11.02,1.59,2.53,0.96,4.43,0.64,0.67
2019-10-03,11.17,1.61,2.62,0.97,4.59,0.65,0.68
2019-10-04,11.08,1.61,2.60,0.97,4.57,0.64,0.67
2019-10-07,11.02,1.60,2.54,0.96,4.49,0.64,0.67
2019-10-08,11.17,1.61,2.59,0.97,4.59,0.64,0.67
2019-10-09,11.12,1.61,2.53,0.96,4.50,0.64,0.67
2019-10-10,11.05,1.59,2.47,0.96,4.45,0.64,0.66
2019-10-11,10.85,1.56,2.33,0.94,4.28,0.63,0.64
2019-10-14,10.72,1.56,2.33,0.94,4.26,0.62,0.64
2019-10-15,10.67,1.54,2.24,0.92,4.21,0.62,0.63
2019-10-16,10.66,1.53,2.26,0.92,4.18,0.62,0.61
2019-10-17,10.62,1.53,2.26,0.91,4.17,0.61,0.61
2019-10-18,10.68,1.52,2.26,0.91,4.19,0.60,0.60
2019-10-21,10.59,1.50,2.22,0.90,4.18,0.60,0.60
2019-10-22,10.63,1.49,2.23,0.89,4.17,0.59,0.59
2019-10-23,10.61,1.50,2.22,0.89,4.17,0.59,0.60
2019-10-24,10.58,1.49,2.20,0.89,4.15,0.59,0.59
2019-10-25,10.51,1.47,2.14,0.87,4.07,0.58,0.58
2019-10-28,10.48,1.45,2.12,0.86,4.01,0.57,0.57
2019-10-29,10.46,1.45,2.12,0.86,4.03,0.57,0.58
2019-10-30,10.61,1.46,2.19,0.87,4.16,0.58,0.60
2019-10-31,10.81,1.50,2.38,0.90,4.37,0.60,0.62
2019-11-01,10.78,1.48,2.32,0.89,4.30,0.60,0.62
2019-11-04,10.61,1.47,2.25,0.88,4.18,0.59,0.61
2019-11-05,10.59,1.45,2.22,0.87,4.17,0.58,0.60
2019-11-06,10.77,1.45,2.24,0.87,4.23,0.58,0.59
2019-11-07,10.72,1.43,2.19,0.85,4.14,0.57,0.58
2019-11-08,10.73,1.43,2.24,0.84,4.19,0.57,0.57
2019-11-11,10.73,1.42,2.23,0.84,4.18,0.57,0.57
2019-11-12,10.75,1.43,2.24,0.85,4.18,0.57,0.57
2019-11-13,10.95,1.44,2.26,0.85,4.23,0.58,0.58
2019-11-14,11.06,1.45,2.29,0.86,4.26,0.58,0.59
2019-11-15,10.99,1.44,2.29,0.85,4.21,0.58,0.58
2019-11-18,11.09,1.44,2.33,0.85,4.24,0.58,0.58
2019-11-19,11.35,1.45,2.32,0.86,4.26,0.58,0.58
2019-11-20,11.37,1.46,2.37,0.86,4.34,0.59,0.60
2019-11-21,11.44,1.46,2.34,0.86,4.34,0.59,0.61
2019-11-22,11.44,1.46,2.30,0.86,4.28,0.59,0.61
2019-11-25,11.41,1.44,2.26,0.86,4.21,0.58,0.60
2019-11-26,11.37,1.44,2.23,0.85,4.18,0.58,0.59
2019-11-27,11.31,1.43,2.17,0.84,4.13,0.57,0.58
2019-11-28,.,.,.,.,.,.,.
2019-11-29,11.36,1.42,2.18,0.84,4.16,0.57,0.57
2019-11-30,11.39,1.44,2.20,0.84,4.13,0.58,0.59
2019-12-02,11.44,1.43,2.20,0.84,4.13,0.58,0.59
2019-12-03,11.55,1.45,2.33,0.86,4.25,0.59,0.60
2019-12-04,11.32,1.43,2.22,0.84,4.11,0.58,0.58
2019-12-05,11.25,1.42,2.21,0.83,4.09,0.58,0.58
2019-12-06,11.05,1.40,2.12,0.82,3.99,0.57,0.57
2019-12-09,11.01,1.40,2.11,0.82,3.99,0.57,0.57
2019-12-10,10.90,1.39,2.08,0.81,3.93,0.57,0.57
2019-12-11,10.85,1.39,2.09,0.81,3.93,0.57,0.58
2019-12-12,10.61,1.37,1.96,0.80,3.80,0.56,0.55
2019-12-13,10.54,1.36,2.01,0.80,3.79,0.55,0.54
2019-12-16,10.26,1.34,1.94,0.78,3.70,0.54,0.53
2019-12-17,10.18,1.32,1.92,0.78,3.65,0.54,0.53
2019-12-18,10.03,1.31,1.88,0.77,3.56,0.54,0.52
2019-12-19,10.00,1.30,1.92,0.76,3.60,0.53,0.52
2019-12-20,9.93,1.30,1.92,0.76,3.58,0.53,0.53
2019-12-23,9.89,1.30,1.91,0.76,3.59,0.53,0.52
2019-12-24,9.92,1.29,1.93,0.76,3.59,0.53,0.52
2019-12-25,.,.,.,.,.,.,.
2019-12-26,9.92,1.29,1.94,0.76,3.56,0.53,0.52
2019-12-27,9.94,1.29,1.96,0.76,3.60,0.53,0.52
2019-12-30,9.97,1.29,2.01,0.76,3.63,0.53,0.52
2019-12-31,10.08,1.30,2.02,0.76,3.56,0.53,0.52
2020-01-01,.,.,.,.,.,.,.
2020-01-02,10.01,1.30,1.99,0.76,3.53,0.53,0.53
2020-01-03,10.01,1.32,2.04,0.78,3.57,0.55,0.55
2020-01-06,10.01,1.32,2.00,0.79,3.52,0.55,0.58
2020-01-07,9.94,1.33,1.98,0.80,3.50,0.56,0.58
2020-01-08,9.86,1.32,1.95,0.79,3.46,0.55,0.57
2020-01-09,9.83,1.31,1.94,0.78,3.45,0.55,0.56
2020-01-10,9.78,1.30,1.95,0.77,3.44,0.54,0.55
2020-01-13,9.83,1.29,1.93,0.77,3.42,0.54,0.55
2020-01-14,9.72,1.30,1.91,0.77,3.40,0.55,0.56
2020-01-15,9.69,1.30,1.90,0.78,3.40,0.55,0.56
2020-01-16,9.61,1.29,1.89,0.77,3.38,0.54,0.56
2020-01-17,9.55,1.27,1.87,0.75,3.36,0.53,0.54
2020-01-20,9.55,1.27,1.86,0.75,3.35,0.53,0.54
2020-01-21,9.65,1.27,1.94,0.75,3.44,0.53,0.54
2020-01-22,9.74,1.27,1.95,0.75,3.46,0.53,0.53
2020-01-23,9.88,1.28,2.02,0.76,3.58,0.53,0.54
2020-01-24,9.97,1.29,2.10,0.76,3.70,0.54,0.54
2020-01-27,10.58,1.34,2.40,0.79,4.03,0.56,0.57
2020-01-28,10.37,1.33,2.23,0.79,3.87,0.56,0.57
2020-01-29,10.38,1.33,2.19,0.79,3.85,0.56,0.57
2020-01-30,10.59,1.35,2.30,0.81,3.97,0.58,0.60
2020-01-31,10.49,1.39,2.41,0.82,4.07,0.60,0.61
2020-02-03,10.46,1.39,2.34,0.82,4.02,0.60,0.61
2020-02-04,10.20,1.36,2.24,0.80,3.91,0.59,0.59
2020-02-05,10.07,1.34,2.15,0.79,3.80,0.58,0.58
2020-02-06,9.88,1.33,2.12,0.78,3.75,0.57,0.56
2020-02-07,9.88,1.33,2.18,0.78,3.81,0.57,0.56
2020-02-10,9.95,1.34,2.16,0.78,3.83,0.57,0.57
2020-02-11,9.91,1.33,2.11,0.78,3.63,0.58,0.57
2020-02-12,9.81,1.31,2.05,0.77,3.58,0.56,0.56
2020-02-13,9.77,1.31,2.04,0.77,3.55,0.56,0.56
2020-02-14,9.79,1.31,2.04,0.77,3.54,0.56,0.56
2020-02-17,9.79,1.31,2.03,0.77,3.53,0.56,0.56
2020-02-18,9.91,1.31,2.08,0.77,3.55,0.56,0.56
2020-02-19,9.84,1.31,2.04,0.77,3.52,0.56,0.57
2020-02-20,9.85,1.33,2.08,0.79,3.60,0.57,0.58
2020-02-21,9.84,1.35,2.14,0.80,3.63,0.59,0.61
2020-02-24,10.37,1.40,2.45,0.84,4.05,0.62,0.65
2020-02-25,10.48,1.44,2.59,0.87,4.23,0.64,0.66
2020-02-26,10.66,1.46,2.65,0.88,4.34,0.65,0.67
2020-02-27,11.13,1.54,2.95,0.93,4.72,0.69,0.72
2020-02-28,11.66,1.65,3.32,1.00,5.17,0.77,0.76
2020-02-29,11.82,1.64,3.33,1.01,5.34,0.77,0.77
2020-03-02,11.68,1.68,3.25,1.03,5.24,0.79,0.76
2020-03-03,11.61,1.67,3.12,1.02,5.09,0.78,0.73
2020-03-04,11.63,1.66,3.03,1.02,5.00,0.78,0.74
2020-03-05,12.04,1.71,3.27,1.05,5.36,0.80,0.76
2020-03-06,12.87,1.87,3.77,1.17,6.01,0.91,0.89
2020-03-09,14.14,2.37,4.69,1.45,7.21,1.21,1.11
2020-03-10,13.72,2.37,4.40,1.44,6.93,1.16,1.04
2020-03-11,14.08,2.47,4.59,1.52,7.19,1.21,1.09
2020-03-12,15.26,2.77,5.30,1.77,8.08,1.42,1.26
2020-03-13,15.05,2.84,5.21,1.85,7.93,1.49,1.29
2020-03-16,16.20,3.13,6.16,2.08,9.17,1.68,1.39
2020-03-17,16.25,3.34,6.18,2.22,9.23,1.79,1.48
2020-03-18,17.29,3.68,6.70,2.51,9.92,2.04,1.62
2020-03-19,18.28,4.25,7.43,2.92,10.72,2.40,1.93
2020-03-20,18.73,4.65,7.67,3.24,11.01,2.76,2.35
2020-03-23,19.62,4.88,8.37,3.31,11.89,2.73,2.18
2020-03-24,19.47,4.74,8.05,3.09,11.54,2.51,1.84
2020-03-25,19.04,4.48,7.63,2.80,11.07,2.22,1.58
2020-03-26,18.02,4.24,6.94,2.61,10.13,2.07,1.50
2020-03-27,17.61,4.14,6.63,2.52,9.85,1.98,1.40
2020-03-30,17.51,4.05,6.50,2.42,9.63,1.90,1.32
2020-03-31,17.94,3.96,6.41,2.32,9.57,1.82,1.26
2020-04-01,18.58,3.98,6.68,2.30,9.99,1.81,1.35
2020-04-02,18.61,3.99,6.72,2.31,10.09,1.82,1.32
2020-04-03,19.18,4.01,6.93,2.33,10.36,1.83,1.37
2020-04-06,18.99,3.96,6.76,2.28,10.18,1.79,1.32
2020-04-07,18.59,3.83,6.39,2.19,9.79,1.70,1.25
2020-04-08,18.54,3.72,6.33,2.11,9.73,1.63,1.19
2020-04-09,17.52,3.43,5.57,1.94,8.77,1.49,1.08
2020-04-10,.,.,.,.,.,.,.
2020-04-13,17.22,3.24,5.30,1.81,8.53,1.42,1.03
2020-04-14,16.66,3.11,4.99,1.72,8.20,1.34,1.00
2020-04-15,16.81,3.13,5.30,1.74,8.48,1.37,1.07
2020-04-16,16.71,3.10,5.24,1.75,8.46,1.36,1.06
2020-04-17,16.26,3.07,5.00,1.73,8.18,1.34,1.02
2020-04-20,16.49,3.10,5.21,1.74,8.38,1.36,1.04
2020-04-21,16.82,3.16,5.57,1.78,8.81,1.38,1.08
2020-04-22,16.71,3.14,5.53,1.76,8.77,1.36,1.06
2020-04-23,16.83,3.11,5.53,1.73,8.80,1.34,1.03
2020-04-24,16.99,3.11,5.66,1.74,9.01,1.33,1.05
2020-04-27,17.00,3.10,5.63,1.72,8.99,1.30,1.04
2020-04-28,17.06,3.09,5.63,1.71,9.01,1.29,1.05
2020-04-29,16.93,3.06,5.50,1.69,8.83,1.27,1.04
2020-04-30,17.79,2.82,5.39,1.65,7.98,1.28,1.05
2020-05-01,17.90,2.83,5.47,1.65,8.02,1.27,1.05
2020-05-04,18.01,2.85,5.55,1.67,8.12,1.29,1.04
2020-05-05,17.82,2.83,5.37,1.66,7.94,1.28,1.03
2020-05-06,17.89,2.83,5.37,1.66,7.89,1.27,1.04
2020-05-07,17.88,2.86,5.37,1.68,7.89,1.29,1.08
2020-05-08,17.86,2.87,5.30,1.70,7.77,1.30,1.08
2020-05-11,17.91,2.88,5.28,1.71,7.76,1.30,1.10
2020-05-12,17.66,2.87,5.21,1.70,7.69,1.29,1.10
2020-05-13,17.79,2.86,5.41,1.69,7.85,1.28,1.08
2020-05-14,17.85,2.87,5.59,1.69,8.02,1.28,1.10
2020-05-15,17.87,2.85,5.60,1.68,8.05,1.26,1.07
2020-05-18,17.54,2.76,5.22,1.61,7.65,1.19,1.00
2020-05-19,17.47,2.70,5.18,1.56,7.59,1.15,0.94
2020-05-20,17.21,2.63,4.99,1.51,7.41,1.11,0.89
2020-05-21,17.15,2.59,4.92,1.49,7.31,1.08,0.90
2020-05-22,17.12,2.57,4.91,1.48,7.27,1.07,0.90
2020-05-25,17.14,2.57,4.91,1.48,7.27,1.06,0.90
2020-05-26,16.83,2.52,4.62,1.45,6.92,1.03,0.86
2020-05-27,16.64,2.48,4.62,1.44,6.80,1.04,0.88
2020-05-28,16.39,2.45,4.54,1.41,6.70,1.00,0.87
2020-05-29,16.47,2.42,4.64,1.40,6.81,0.98,0.87
2020-05-31,15.14,2.44,4.68,1.40,6.60,1.01,0.80
2020-06-01,14.94,2.41,4.59,1.38,6.49,0.99,0.79
2020-06-02,14.43,2.36,4.39,1.35,6.22,0.96,0.79
2020-06-03,13.75,2.27,4.08,1.29,5.80,0.92,0.75
2020-06-04,13.71,2.21,4.10,1.27,5.87,0.91,0.76
2020-06-05,13.21,2.08,3.82,1.19,5.49,0.85,0.73
2020-06-08,13.16,2.03,3.82,1.16,5.50,0.84,0.71
2020-06-09,13.29,2.06,4.06,1.19,5.77,0.88,0.75
2020-06-10,13.43,2.08,4.23,1.21,5.95,0.90,0.76
2020-06-11,14.06,2.18,4.66,1.28,6.48,0.98,0.82
2020-06-12,13.96,2.18,4.54,1.28,6.35,0.98,0.82
2020-06-15,14.00,2.18,4.51,1.29,6.31,0.98,0.81
2020-06-16,13.53,2.04,4.06,1.19,5.82,0.88,0.71
2020-06-17,13.52,2.03,4.13,1.18,5.90,0.88,0.73
2020-06-18,13.69,2.04,4.27,1.19,6.09,0.90,0.75
2020-06-19,13.66,2.03,4.26,1.18,6.15,0.89,0.75
2020-06-22,13.68,2.03,4.27,1.18,6.15,0.90,0.75
2020-06-23,13.72,2.02,4.24,1.17,6.14,0.89,0.76
2020-06-24,14.11,2.06,4.43,1.20,6.35,0.92,0.80
2020-06-25,14.23,2.07,4.49,1.21,6.44,0.93,0.81
2020-06-26,14.39,2.09,4.58,1.22,6.57,0.94,0.81
2020-06-29,14.51,2.09,4.67,1.22,6.72,0.94,0.82
2020-06-30,14.20,2.07,4.69,1.20,6.66,0.93,0.81
2020-07-01,14.10,2.04,4.59,1.18,6.53,0.91,0.79
2020-07-02,13.94,2.01,4.45,1.15,6.36,0.88,0.76
2020-07-03,13.94,2.00,4.45,1.15,6.36,0.88,0.76
2020-07-06,13.80,1.97,4.33,1.12,6.18,0.85,0.74
2020-07-07,13.79,1.97,4.34,1.12,6.20,0.85,0.74
2020-07-08,13.83,1.97,4.35,1.11,6.23,0.86,0.75
2020-07-09,13.88,1.98,4.42,1.12,6.33,0.86,0.73
2020-07-10,13.88,1.98,4.42,1.12,6.33,0.86,0.74
2020-07-13,13.70,1.96,4.30,1.11,6.20,0.85,0.73
2020-07-14,13.65,1.96,4.35,1.11,6.22,0.85,0.74
2020-07-15,13.41,1.94,4.13,1.09,5.97,0.84,0.72
2020-07-16,13.37,1.93,4.09,1.09,5.93,0.83,0.71
2020-07-17,13.39,1.91,4.07,1.07,5.88,0.82,0.70
2020-07-20,13.27,1.88,3.86,1.05,5.67,0.81,0.69
2020-07-21,12.94,1.85,3.68,1.03,5.46,0.79,0.68
2020-07-22,12.84,1.83,3.63,1.02,5.40,0.78,0.69
2020-07-23,12.81,1.82,3.62,1.01,5.39,0.78,0.69
2020-07-24,12.88,1.83,3.64,1.02,5.41,0.78,0.70
2020-07-27,12.86,1.83,3.60,1.02,5.35,0.79,0.70
2020-07-28,12.87,1.84,3.65,1.03,5.35,0.80,0.71
2020-07-29,12.75,1.83,3.52,1.03,5.24,0.80,0.72
2020-07-30,12.66,1.84,3.52,1.03,5.26,0.80,0.72
2020-07-31,12.46,1.85,3.55,1.03,5.39,0.82,0.73
2020-08-03,12.35,1.83,3.52,1.01,5.24,0.81,0.72
2020-08-04,12.38,1.83,3.55,1.01,5.35,0.80,0.74
2020-08-05,12.23,1.80,3.46,0.99,5.27,0.80,0.72
2020-08-06,12.24,1.79,3.49,0.98,5.28,0.79,0.72
2020-08-07,12.21,1.77,3.47,0.97,5.32,0.79,0.70
2020-08-10,12.32,1.76,3.51,0.97,5.32,0.78,0.71
2020-08-11,12.15,1.74,3.47,0.96,5.25,0.78,0.71
2020-08-12,12.24,1.74,3.53,0.96,5.32,0.78,0.71
2020-08-13,12.24,1.74,3.60,0.97,5.38,0.79,0.73
2020-08-14,12.35,1.76,3.70,0.99,5.47,0.80,0.74
2020-08-17,12.37,1.77,3.73,0.99,5.50,0.81,0.75
2020-08-18,12.34,1.78,3.71,1.01,5.46,0.82,0.76
2020-08-19,12.34,1.78,3.70,1.01,5.44,0.82,0.75
2020-08-20,12.36,1.79,3.72,1.02,5.49,0.82,0.76
2020-08-21,12.30,1.78,3.70,1.01,5.45,0.82,0.76
2020-08-24,12.18,1.78,3.62,1.01,5.36,0.82,0.74
2020-08-25,12.07,1.77,3.53,1.01,5.24,0.82,0.74
2020-08-26,11.95,1.78,3.49,1.01,5.20,0.82,0.74
2020-08-27,11.86,1.78,3.45,1.01,5.18,0.82,0.76
2020-08-28,11.87,1.77,3.47,1.01,5.20,0.82,0.74
2020-08-31,11.71,1.76,3.54,1.00,5.21,0.81,0.74
2020-09-01,11.63,1.75,3.52,1.00,5.15,0.80,0.73
2020-09-02,11.57,1.73,3.49,0.98,5.08,0.79,0.72
2020-09-03,11.64,1.74,3.59,0.99,5.21,0.80,0.73
2020-09-04,11.73,1.74,3.66,0.99,5.35,0.80,0.74
2020-09-07,11.74,1.74,3.66,0.99,5.35,0.80,0.74
2020-09-08,11.91,1.76,3.77,1.01,5.46,0.81,0.74
2020-09-09,11.77,1.77,3.70,1.01,5.36,0.82,0.75
2020-09-10,11.77,1.77,3.69,1.02,5.37,0.82,0.74
2020-09-11,11.76,1.77,3.75,1.02,5.42,0.82,0.75
2020-09-14,11.60,1.76,3.74,1.01,5.38,0.82,0.75
2020-09-15,11.53,1.75,3.71,1.01,5.33,0.82,0.73
2020-09-16,11.30,1.74,3.66,1.00,5.29,0.81,0.73
2020-09-17,11.32,1.74,3.74,1.01,5.34,0.81,0.72
2020-09-18,11.30,1.74,3.77,1.01,5.36,0.81,0.73
2020-09-21,11.69,1.76,3.98,1.02,5.66,0.82,0.74
2020-09-22,11.69,1.76,4.02,1.03,5.68,0.83,0.75
2020-09-23,11.71,1.78,4.04,1.04,5.71,0.83,0.76
2020-09-24,11.92,1.83,4.20,1.08,5.89,0.87,0.78
2020-09-25,11.96,1.86,4.19,1.10,5.89,0.89,0.80
2020-09-28,11.81,1.85,4.06,1.10,5.79,0.88,0.80
2020-09-29,11.68,1.85,4.07,1.09,5.77,0.87,0.79
2020-09-30,11.52,1.84,4.00,1.08,5.67,0.87,0.78
2020-10-01,11.49,1.83,3.97,1.08,5.60,0.86,0.78
2020-10-02,11.47,1.83,4.00,1.07,5.60,0.86,0.77
2020-10-05,11.28,1.80,3.80,1.05,5.39,0.84,0.75
2020-10-06,11.16,1.77,3.69,1.02,5.27,0.82,0.71
2020-10-07,11.10,1.75,3.67,1.01,5.22,0.81,0.70
2020-10-08,11.07,1.74,3.61,1.01,5.17,0.81,0.69
2020-10-09,10.95,1.73,3.58,1.00,5.10,0.80,0.70
2020-10-12,10.95,1.73,3.57,1.00,5.09,0.80,0.70
2020-10-13,10.95,1.71,3.54,0.99,5.05,0.79,0.69
2020-10-14,10.87,1.71,3.55,0.99,5.08,0.80,0.70
2020-10-15,11.00,1.72,3.67,1.00,5.22,0.80,0.71
2020-10-16,10.92,1.71,3.60,0.99,5.15,0.79,0.70
2020-10-19,10.89,1.70,3.57,0.98,5.10,0.79,0.70
2020-10-20,10.87,1.70,3.58,0.98,5.09,0.79,0.70
2020-10-21,10.89,1.69,3.56,0.97,5.12,0.78,0.70
2020-10-22,10.84,1.68,3.53,0.97,5.10,0.78,0.69
2020-10-23,10.87,1.67,3.52,0.96,5.07,0.78,0.68
2020-10-26,11.06,1.68,3.66,0.96,5.26,0.78,0.68
2020-10-27,11.09,1.67,3.69,0.96,5.32,0.78,0.68
2020-10-28,11.36,1.70,3.89,0.98,5.57,0.81,0.71
2020-10-29,11.27,1.70,3.85,0.98,5.53,0.81,0.72
2020-10-30,11.30,1.71,3.85,0.99,5.54,0.81,0.72
2020-10-31,11.41,1.71,3.84,0.99,5.68,0.82,0.72
2020-11-02,11.28,1.71,3.79,0.99,5.60,0.82,0.71
2020-11-03,11.10,1.69,3.62,0.97,5.41,0.81,0.70
2020-11-04,10.75,1.66,3.37,0.96,5.08,0.80,0.68
2020-11-05,10.42,1.62,3.23,0.94,4.84,0.78,0.67
2020-11-06,10.48,1.60,3.29,0.92,4.95,0.77,0.66
2020-11-09,9.71,1.53,2.92,0.88,4.44,0.72,0.63
2020-11-10,9.84,1.52,3.07,0.88,4.61,0.72,0.64
2020-11-11,9.84,1.52,3.07,0.88,4.61,0.72,0.64
2020-11-12,10.04,1.54,3.28,0.90,4.93,0.74,0.66
2020-11-13,10.01,1.55,3.30,0.90,4.94,0.75,0.65
2020-11-16,9.79,1.52,3.20,0.89,4.79,0.73,0.65
2020-11-17,9.75,1.51,3.18,0.89,4.78,0.73,0.64
2020-11-18,9.65,1.49,3.12,0.87,4.71,0.71,0.62
2020-11-19,9.73,1.48,3.17,0.87,4.79,0.71,0.62
2020-11-20,9.71,1.48,3.19,0.87,4.80,0.71,0.62
2020-11-23,9.62,1.48,3.14,0.86,4.75,0.70,0.62
2020-11-24,9.40,1.46,3.04,0.86,4.59,0.70,0.61
2020-11-25,9.35,1.44,3.07,0.85,4.64,0.69,0.60
2020-11-26,9.34,1.44,3.06,0.85,4.63,0.69,0.60
2020-11-27,9.33,1.44,3.08,0.85,4.67,0.69,0.60
2020-11-30,9.22,1.43,3.08,0.84,4.65,0.69,0.59
2020-12-01,9.02,1.39,2.98,0.82,4.50,0.66,0.57
2020-12-02,8.92,1.37,2.96,0.81,4.46,0.65,0.56
2020-12-03,8.76,1.36,2.92,0.81,4.36,0.65,0.54
2020-12-04,8.63,1.35,2.86,0.81,4.29,0.65,0.55
2020-12-07,8.62,1.35,2.87,0.81,4.29,0.65,0.56
